"","CPHI.Open","CPHI.High","CPHI.Low","CPHI.Close","CPHI.Volume","CPHI.Adjusted"
"869",0.25,0.25,0.25,0.25,75900,0.25
"870",0.25,0.25,0.25,0.25,120000,0.25
"871",0.25,0.25,0.24,0.24,103900,0.24
"872",0.21,0.24,0.21,0.23,226300,0.23
"873",0.23,0.23,0.23,0.23,57600,0.23
"874",0.23,0.24,0.22,0.23,98200,0.23
"875",0.24,0.24,0.21,0.22,84500,0.22
"876",0.21,0.22,0.2,0.21,77500,0.21
"877",0.21,0.23,0.21,0.22,66500,0.22
"878",0.21,0.24,0.21,0.23,230800,0.23
"879",0.22,0.23,0.2,0.23,99400,0.23
"880",0.23,0.23,0.21,0.22,48800,0.22
"881",0.21,0.22,0.21,0.22,124400,0.22
"882",0.23,0.23,0.21,0.23,36000,0.23
"883",0.22,0.22,0.22,0.22,54500,0.22
"884",0.22,0.23,0.22,0.22,62000,0.22
"885",0.22,0.25,0.22,0.24,341500,0.24
"886",0.26,0.26,0.25,0.26,175500,0.26
"887",0.26,0.26,0.25,0.25,108200,0.25
"888",0.26,0.26,0.25,0.26,69800,0.26
"889",0.25,0.26,0.25,0.25,39200,0.25
"890",0.26,0.27,0.25,0.25,114900,0.25
"891",0.26,0.26,0.24,0.24,78400,0.24
"892",0.25,0.25,0.23,0.24,132400,0.24
"893",0.22,0.25,0.22,0.25,71500,0.25
"894",0.25,0.25,0.22,0.24,84600,0.24
"895",0.24,0.25,0.24,0.24,42500,0.24
"896",0.25,0.25,0.22,0.24,151400,0.24
"897",0.25,0.25,0.23,0.24,115900,0.24
"898",0.23,0.25,0.23,0.25,162200,0.25
"899",0.26,0.27,0.25,0.26,526100,0.26
"900",0.28,0.28,0.25,0.26,221600,0.26
"901",0.26,0.27,0.25,0.26,128700,0.26
"902",0.27,0.27,0.25,0.26,75100,0.26
"903",0.26,0.28,0.25,0.26,93200,0.26
"904",0.26,0.26,0.25,0.26,33700,0.26
"905",0.22,0.26,0.22,0.24,151500,0.24
"906",0.25,0.25,0.24,0.24,86900,0.24
"907",0.24,0.24,0.22,0.24,127900,0.24
"908",0.23,0.25,0.23,0.24,50700,0.24
"909",0.25,0.25,0.23,0.24,33100,0.24
"910",0.24,0.25,0.23,0.24,51600,0.24
"911",0.24,0.25,0.24,0.25,92800,0.25
"912",0.26,0.26,0.22,0.23,206500,0.23
"913",0.22,0.23,0.22,0.23,69500,0.23
"914",0.23,0.23,0.22,0.22,79600,0.22
"915",0.23,0.23,0.22,0.23,120300,0.23
"916",0.22,0.24,0.22,0.23,98200,0.23
"917",0.25,0.25,0.23,0.23,68200,0.23
"918",0.24,0.24,0.23,0.23,43300,0.23
"919",0.23,0.24,0.23,0.23,47900,0.23
"920",0.25,0.25,0.22,0.25,210000,0.25
"921",0.24,0.26,0.23,0.25,448100,0.25
"922",0.26,0.27,0.25,0.25,205300,0.25
"923",0.23,0.26,0.23,0.25,85800,0.25
"924",0.25,0.26,0.24,0.24,46300,0.24
"925",0.24,0.26,0.24,0.24,88500,0.24
"926",0.25,0.25,0.24,0.24,71800,0.24
"927",0.25,0.25,0.24,0.24,68300,0.24
"928",0.22,0.23,0.22,0.23,127000,0.23
"929",0.23,0.24,0.22,0.23,160100,0.23
"930",0.22,0.23,0.22,0.23,65200,0.23
"931",0.24,0.24,0.22,0.23,92800,0.23
"932",0.22,0.24,0.22,0.23,47600,0.23
"933",0.22,0.23,0.22,0.22,47800,0.22
"934",0.22,0.22,0.19,0.21,335900,0.21
"935",0.2,0.22,0.19,0.22,158300,0.22
"936",0.22,0.22,0.2,0.22,75900,0.22
"937",0.22,0.22,0.21,0.22,88100,0.22
"938",0.23,0.23,0.21,0.21,73700,0.21
"939",0.21,0.22,0.2,0.21,104300,0.21
"940",0.22,0.22,0.19,0.2,220200,0.2
"941",0.19,0.21,0.19,0.2,79300,0.2
"942",0.21,0.21,0.2,0.2,137600,0.2
"943",0.21,0.21,0.2,0.2,57400,0.2
"944",0.21,0.22,0.2,0.21,92300,0.21
"945",0.2,0.21,0.2,0.2,1e+05,0.2
"946",0.21,0.25,0.2,0.23,829600,0.23
"947",0.23,0.24,0.22,0.23,181300,0.23
"948",0.24,0.24,0.22,0.22,47200,0.22
"949",0.24,0.27,0.22,0.24,605000,0.24
"950",0.26,0.32,0.24,0.3,1678700,0.3
"951",0.29,0.3,0.26,0.28,570800,0.28
"952",0.28,0.28,0.24,0.25,289600,0.25
"953",0.27,0.27,0.24,0.25,110200,0.25
"954",0.27,0.27,0.24,0.25,115800,0.25
"955",0.25,0.25,0.24,0.24,54500,0.24
"956",0.26,0.28,0.23,0.27,478700,0.27
"957",0.26,0.84,0.25,0.45,24390000,0.45
"958",0.64,0.7,0.4,0.43,9560500,0.43
"959",0.44,0.45,0.32,0.35,2148400,0.35
"960",0.33,0.45,0.3,0.38,3800500,0.38
"961",0.39,0.43,0.36,0.38,1171000,0.38
"962",0.38,0.38,0.32,0.34,674500,0.34
"963",0.36,0.4,0.3,0.33,1271800,0.33
"964",0.32,0.35,0.31,0.31,630900,0.31
"965",0.31,0.32,0.3,0.31,352400,0.31
"966",0.31,0.38,0.31,0.34,789400,0.34
"967",0.33,0.39,0.32,0.36,1805600,0.36
"968",0.38,0.42,0.35,0.36,1925100,0.36
"969",0.36,0.38,0.34,0.38,1014700,0.38
"970",0.36,0.37,0.33,0.35,497500,0.35
"971",0.36,0.36,0.33,0.35,204800,0.35
"972",0.33,0.35,0.32,0.35,255600,0.35
"973",0.34,0.35,0.32,0.33,287400,0.33
"974",0.32,0.33,0.3,0.3,185000,0.3
"975",0.32,0.48,0.31,0.36,4637600,0.36
"976",0.37,0.37,0.34,0.36,512700,0.36
"977",0.33,0.34,0.3,0.33,1806500,0.33
"978",0.31,0.34,0.3,0.32,438900,0.32
"979",0.32,0.33,0.3,0.33,249900,0.33
"980",0.3,0.32,0.3,0.31,177000,0.31
"981",0.31,0.32,0.3,0.31,124400,0.31
"982",0.32,0.32,0.31,0.31,47200,0.31
"983",0.31,0.32,0.31,0.32,144000,0.32
"984",0.32,0.33,0.31,0.32,132600,0.32
"985",0.31,0.33,0.3,0.32,181500,0.32
"986",0.3,0.32,0.3,0.31,94800,0.31
"987",0.32,0.32,0.3,0.31,262500,0.31
"988",0.32,0.34,0.3,0.31,453800,0.31
"989",0.31,0.31,0.26,0.28,470000,0.28
"990",0.26,0.28,0.24,0.26,709700,0.26
"991",0.26,0.27,0.25,0.25,168800,0.25
"992",0.25,0.26,0.25,0.25,66700,0.25
"993",0.28,0.28,0.25,0.25,107600,0.25
"994",0.25,0.25,0.24,0.25,191500,0.25
"995",0.25,0.28,0.24,0.25,277600,0.25
"996",0.26,0.26,0.24,0.24,78900,0.24
"997",0.25,0.25,0.23,0.23,79700,0.23
"998",0.23,0.24,0.23,0.23,184900,0.23
"999",0.24,0.24,0.22,0.22,154900,0.22
"1000",0.21,0.23,0.21,0.21,137300,0.21
"1001",0.21,0.24,0.21,0.21,334000,0.21
"1002",0.22,0.23,0.2,0.2,165000,0.2
"1003",0.2,0.21,0.2,0.21,503800,0.21
"1004",0.26,0.26,0.21,0.21,159300,0.21
"1005",0.21,0.23,0.21,0.22,172200,0.22
"1006",0.23,0.26,0.21,0.26,845900,0.26
"1007",0.22,0.25,0.22,0.24,254800,0.24
"1008",0.22,0.23,0.21,0.23,223100,0.23
"1009",0.22,0.26,0.22,0.24,423700,0.24
"1010",0.24,0.3,0.23,0.27,1165500,0.27
"1011",0.26,0.28,0.24,0.26,302900,0.26
"1012",0.25,0.28,0.25,0.28,182800,0.28
"1013",0.25,0.28,0.25,0.27,211000,0.27
"1014",0.25,0.3,0.25,0.27,508900,0.27
"1015",0.28,0.28,0.26,0.27,121000,0.27
"1016",0.27,0.27,0.26,0.27,259200,0.27
"1017",0.26,0.32,0.26,0.29,451600,0.29
"1018",0.28,0.31,0.27,0.31,356500,0.31
"1019",0.31,0.34,0.28,0.3,906000,0.3
"1020",0.29,0.3,0.28,0.28,278000,0.28
"1021",0.27,0.3,0.27,0.29,128400,0.29
"1022",0.29,0.3,0.27,0.28,106600,0.28
"1023",0.28,0.29,0.28,0.29,51600,0.29
"1024",0.3,0.31,0.28,0.28,126000,0.28
"1025",0.27,0.3,0.27,0.28,146100,0.28
"1026",0.28,0.3,0.27,0.29,414300,0.29
"1027",0.29,0.29,0.28,0.29,199100,0.29
"1028",0.29,0.31,0.28,0.31,470200,0.31
"1029",0.3,0.31,0.29,0.31,206500,0.31
"1030",0.29,0.32,0.29,0.3,124900,0.3
"1031",0.3,0.31,0.29,0.3,68600,0.3
"1032",0.29,0.3,0.28,0.29,50300,0.29
"1033",0.29,0.29,0.28,0.28,98900,0.28
"1034",0.28,0.29,0.27,0.27,136000,0.27
"1035",0.29,0.29,0.27,0.28,64900,0.28
"1036",0.29,0.29,0.27,0.28,91400,0.28
"1037",0.26,0.28,0.25,0.28,235700,0.28
"1038",0.28,0.28,0.25,0.27,171800,0.27
"1039",0.26,0.27,0.25,0.27,71300,0.27
"1040",0.26,0.27,0.25,0.27,99700,0.27
"1041",0.27,0.27,0.26,0.27,51600,0.27
"1042",0.25,0.29,0.25,0.29,883500,0.29
"1043",0.29,0.34,0.27,0.3,2163700,0.3
"1044",0.29,0.3,0.27,0.29,356400,0.29
"1045",0.29,0.3,0.27,0.28,192100,0.28
"1046",0.29,0.29,0.27,0.29,126700,0.29
"1047",0.3,0.3,0.28,0.29,111400,0.29
"1048",0.3,0.31,0.29,0.3,495100,0.3
"1049",0.29,0.42,0.29,0.35,10151900,0.35
"1050",0.4,0.4,0.33,0.34,2559700,0.34
"1051",0.33,0.33,0.31,0.32,839100,0.32
"1052",0.3,0.32,0.28,0.3,833500,0.3
"1053",0.3,0.31,0.3,0.31,222900,0.31
"1054",0.32,0.34,0.32,0.33,448000,0.33
"1055",0.33,0.34,0.32,0.32,142300,0.32
"1056",0.32,0.34,0.29,0.32,175100,0.32
"1057",0.33,0.34,0.31,0.33,234400,0.33
"1058",0.32,0.33,0.31,0.31,166700,0.31
"1059",0.31,0.33,0.3,0.32,803700,0.32
"1060",0.35,0.35,0.32,0.33,311400,0.33
"1061",0.35,0.35,0.32,0.33,237800,0.33
"1062",0.34,0.34,0.31,0.32,187500,0.32
"1063",0.33,0.35,0.31,0.32,135600,0.32
"1064",0.33,0.33,0.3,0.31,130800,0.31
"1065",0.31,0.34,0.31,0.33,548700,0.33
"1066",0.33,0.36,0.33,0.35,1099500,0.35
"1067",0.35,0.35,0.32,0.33,302800,0.33
"1068",0.35,0.35,0.32,0.35,190800,0.35
"1069",0.34,0.34,0.33,0.34,246900,0.34
"1070",0.35,0.35,0.33,0.33,331700,0.33
"1071",0.33,0.58,0.33,0.51,17182500,0.51
"1072",0.47,0.48,0.37,0.41,5831900,0.41
"1073",0.37,0.42,0.37,0.39,1378500,0.39
"1074",0.4,0.4,0.37,0.38,441300,0.38
"1075",0.37,0.43,0.37,0.41,1475400,0.41
"1076",0.41,0.42,0.39,0.4,833000,0.4
"1077",0.39,0.41,0.37,0.39,463100,0.39
"1078",0.38,0.4,0.36,0.38,600700,0.38
"1079",0.37,0.4,0.35,0.36,685500,0.36
"1080",0.36,0.38,0.35,0.36,329300,0.36
"1081",0.36,0.41,0.35,0.35,2117900,0.35
"1082",0.37,0.37,0.35,0.35,313700,0.35
"1083",0.35,0.37,0.34,0.35,384500,0.35
"1084",0.37,0.37,0.35,0.36,456900,0.36
"1085",0.36,0.37,0.35,0.35,156900,0.35
"1086",0.35,0.36,0.34,0.35,205900,0.35
"1087",0.36,0.36,0.34,0.35,223500,0.35
"1088",0.35,0.36,0.32,0.33,350300,0.33
"1089",0.34,0.36,0.31,0.33,448600,0.33
"1090",0.32,0.33,0.32,0.33,182400,0.33
"1091",0.32,0.35,0.32,0.33,715200,0.33
"1092",0.31,0.35,0.31,0.35,245600,0.35
"1093",0.34,0.35,0.32,0.33,120900,0.33
"1094",0.32,0.33,0.3,0.33,369200,0.33
"1095",0.34,0.36,0.32,0.34,1004900,0.34
"1096",0.36,0.36,0.32,0.33,259500,0.33
"1097",0.32,0.33,0.31,0.32,260700,0.32
"1098",0.31,0.34,0.31,0.34,252000,0.34
"1099",0.33,0.34,0.31,0.33,290200,0.33
"1100",0.33,0.33,0.3,0.31,210300,0.31
"1101",0.3,0.31,0.29,0.3,317600,0.3
"1102",0.31,0.31,0.28,0.29,199600,0.29
"1103",0.28,0.31,0.28,0.3,192300,0.3
"1104",0.3,0.3,0.28,0.29,124300,0.29
"1105",0.29,0.3,0.28,0.29,130300,0.29
"1106",0.28,0.32,0.28,0.29,577100,0.29
"1107",0.28,0.29,0.27,0.28,163200,0.28
"1108",0.27,0.27,0.25,0.26,191300,0.26
"1109",0.26,0.26,0.24,0.24,307300,0.24
"1110",0.25,0.25,0.23,0.24,122600,0.24
"1111",0.25,0.26,0.24,0.25,166300,0.25
"1112",0.26,0.29,0.25,0.27,274100,0.27
"1113",0.27,0.29,0.27,0.27,121800,0.27
"1114",0.28,0.28,0.24,0.26,170500,0.26
"1115",0.27,0.32,0.24,0.29,1001300,0.29
"1116",0.26,0.3,0.26,0.28,180100,0.28
"1117",0.28,0.31,0.25,0.29,452200,0.29
"1118",0.28,0.28,0.27,0.28,76200,0.28
"1119",0.28,0.28,0.28,0.28,26700,0.28
"1120",0.29,0.31,0.28,0.28,310000,0.28
"1121",0.29,0.29,0.27,0.27,87100,0.27
"1122",0.27,0.35,0.27,0.31,2610900,0.31
"1123",0.31,0.31,0.28,0.29,357000,0.29
"1124",0.3,0.31,0.28,0.29,363700,0.29
"1125",0.3,0.3,0.27,0.29,347300,0.29
"1126",0.3,0.31,0.28,0.29,219800,0.29
"1127",0.29,0.31,0.28,0.29,71500,0.29
"1128",0.31,0.31,0.28,0.29,129500,0.29
"1129",0.29,0.33,0.28,0.32,424100,0.32
"1130",0.32,0.33,0.3,0.32,293500,0.32
"1131",0.35,0.35,0.29,0.3,514100,0.3
"1132",0.31,0.31,0.29,0.3,217100,0.3
"1133",0.31,0.33,0.3,0.3,248400,0.3
"1134",0.31,0.31,0.29,0.31,205500,0.31
"1135",0.32,0.32,0.3,0.31,83400,0.31
"1136",0.31,0.32,0.3,0.31,297500,0.31
"1137",0.32,0.32,0.3,0.3,276300,0.3
"1138",0.29,0.31,0.29,0.3,263000,0.3
"1139",0.31,0.31,0.29,0.29,110600,0.29
"1140",0.3,0.31,0.29,0.3,646200,0.3
"1141",0.3,0.3,0.28,0.29,243700,0.29
"1142",0.28,0.29,0.28,0.28,100600,0.28
"1143",0.28,0.29,0.28,0.28,171000,0.28
"1144",0.29,0.29,0.28,0.28,63000,0.28
"1145",0.28,0.28,0.27,0.27,94300,0.27
"1146",0.27,0.3,0.27,0.29,397700,0.29
"1147",0.3,0.3,0.28,0.29,104900,0.29
"1148",0.29,0.31,0.28,0.3,393000,0.3
"1149",0.31,0.31,0.29,0.3,93700,0.3
"1150",0.3,0.32,0.29,0.3,527900,0.3
"1151",0.29,0.3,0.28,0.29,143600,0.29
"1152",0.29,0.3,0.28,0.29,113300,0.29
"1153",0.29,0.3,0.28,0.28,169500,0.28
"1154",0.29,0.29,0.28,0.29,82000,0.29
"1155",0.28,0.29,0.23,0.27,723500,0.27
"1156",0.27,0.27,0.26,0.27,146600,0.27
"1157",0.26,0.27,0.25,0.26,92000,0.26
"1158",0.26,0.27,0.26,0.27,82600,0.27
"1159",0.28,0.28,0.25,0.27,128900,0.27
"1160",0.28,0.28,0.25,0.26,94800,0.26
"1161",0.26,0.27,0.25,0.26,60200,0.26
"1162",0.26,0.27,0.25,0.26,64100,0.26
"1163",0.26,0.26,0.25,0.26,108300,0.26
"1164",0.26,0.26,0.24,0.26,88200,0.26
"1165",0.26,0.26,0.24,0.26,110100,0.26
"1166",0.25,0.26,0.24,0.26,41800,0.26
"1167",0.26,0.26,0.25,0.26,85500,0.26
"1168",0.26,0.26,0.25,0.26,70800,0.26
"1169",0.24,0.28,0.24,0.27,254200,0.27
"1170",0.28,0.28,0.24,0.26,546300,0.26
"1171",0.27,0.27,0.25,0.26,80900,0.26
"1172",0.25,0.26,0.25,0.25,101000,0.25
"1173",0.26,0.27,0.26,0.27,130200,0.27
"1174",0.26,0.27,0.26,0.26,30300,0.26
"1175",0.26,0.28,0.26,0.26,186300,0.26
"1176",0.26,0.27,0.25,0.26,97800,0.26
"1177",0.27,0.27,0.25,0.26,60000,0.26
"1178",0.25,0.26,0.25,0.26,39500,0.26
"1179",0.25,0.26,0.25,0.26,52800,0.26
"1180",0.26,0.27,0.25,0.26,285700,0.26
"1181",0.29,0.29,0.26,0.27,338700,0.27
"1182",0.29,0.29,0.27,0.27,70600,0.27
"1183",0.27,0.28,0.27,0.27,78700,0.27
"1184",0.27,0.28,0.26,0.26,98400,0.26
"1185",0.26,0.28,0.26,0.27,78100,0.27
"1186",0.28,0.28,0.26,0.27,40600,0.27
"1187",0.29,0.29,0.26,0.26,85300,0.26
"1188",0.27,0.27,0.26,0.26,92300,0.26
"1189",0.27,0.27,0.26,0.26,70100,0.26
"1190",0.27,0.27,0.25,0.26,66700,0.26
"1191",0.25,0.27,0.25,0.26,67500,0.26
"1192",0.26,0.26,0.26,0.26,20700,0.26
"1193",0.26,0.26,0.25,0.25,88400,0.25
"1194",0.25,0.26,0.24,0.25,204700,0.25
"1195",0.24,0.25,0.24,0.25,22300,0.25
"1196",0.25,0.25,0.23,0.24,58300,0.24
"1197",0.25,0.25,0.24,0.25,26800,0.25
"1198",0.25,0.25,0.24,0.25,23700,0.25
"1199",0.25,0.26,0.25,0.25,29800,0.25
"1200",0.25,0.26,0.25,0.25,20700,0.25
"1201",0.26,0.26,0.24,0.25,33900,0.25
"1202",0.25,0.26,0.24,0.26,81300,0.26
"1203",0.26,0.27,0.24,0.26,258000,0.26
"1204",0.26,0.26,0.24,0.25,410900,0.25
"1205",0.25,0.28,0.25,0.27,944000,0.27
"1206",0.27,0.27,0.25,0.26,268400,0.26
"1207",0.26,0.27,0.25,0.25,179200,0.25
"1208",0.25,0.28,0.25,0.26,71000,0.26
"1209",0.26,0.26,0.25,0.26,31800,0.26
"1210",0.26,0.26,0.25,0.25,128400,0.25
"1211",0.25,0.26,0.25,0.26,70600,0.26
"1212",0.25,0.26,0.25,0.26,43100,0.26
"1213",0.26,0.27,0.25,0.27,67900,0.27
"1214",0.27,0.27,0.25,0.27,67500,0.27
"1215",0.25,0.27,0.25,0.25,129500,0.25
"1216",0.26,0.26,0.25,0.26,59000,0.26
"1217",0.26,0.26,0.25,0.26,36500,0.26
"1218",0.26,0.26,0.26,0.26,37800,0.26
"1219",0.27,0.27,0.26,0.26,36600,0.26
"1220",0.26,0.26,0.25,0.26,77500,0.26
"1221",0.26,0.26,0.25,0.26,18200,0.26
"1222",0.25,0.26,0.25,0.25,41200,0.25
"1223",0.25,0.26,0.25,0.25,26700,0.25
"1224",0.25,0.26,0.25,0.26,43600,0.26
"1225",0.26,0.26,0.25,0.26,31300,0.26
"1226",0.26,0.26,0.25,0.25,44600,0.25
"1227",0.25,0.25,0.25,0.25,152700,0.25
"1228",0.25,0.25,0.24,0.24,68900,0.24
"1229",0.24,0.25,0.24,0.24,66100,0.24
"1230",0.24,0.25,0.24,0.24,39900,0.24
"1231",0.24,0.24,0.21,0.22,451100,0.22
"1232",0.23,0.24,0.22,0.23,34100,0.23
"1233",0.23,0.23,0.22,0.23,41500,0.23
"1234",0.22,0.24,0.22,0.23,44000,0.23
"1235",0.23,0.26,0.22,0.23,380900,0.23
"1236",0.24,0.24,0.23,0.24,100600,0.24
"1237",0.24,0.24,0.23,0.23,44000,0.23
"1238",0.23,0.24,0.22,0.24,80600,0.24
"1239",0.24,0.24,0.22,0.24,74000,0.24
"1240",0.23,0.24,0.23,0.23,58400,0.23
"1241",0.23,0.25,0.23,0.24,58200,0.24
"1242",0.24,0.24,0.23,0.24,39700,0.24
"1243",0.24,0.24,0.23,0.23,109500,0.23
"1244",0.24,0.24,0.23,0.23,76300,0.23
"1245",0.24,0.24,0.23,0.23,87700,0.23
"1246",0.23,0.24,0.23,0.24,131200,0.24
"1247",0.25,0.3,0.24,0.24,1369700,0.24
"1248",0.25,0.26,0.25,0.25,95100,0.25
"1249",0.25,0.25,0.24,0.25,66700,0.25
"1250",0.25,0.25,0.24,0.25,87700,0.25
"1251",0.25,0.26,0.23,0.24,91100,0.24
"1252",0.24,0.25,0.24,0.25,56300,0.25
"1253",0.24,0.25,0.24,0.24,29800,0.24
"1254",0.25,0.25,0.24,0.25,23200,0.25
"1255",0.24,0.25,0.23,0.23,111200,0.23
"1256",0.24,0.24,0.23,0.24,73200,0.24
"1257",0.25,0.25,0.23,0.23,66400,0.23
"1258",0.23,0.24,0.23,0.24,128100,0.24
"1259",0.24,0.25,0.24,0.25,181900,0.25
"1260",0.24,0.3,0.24,0.27,1845900,0.27
"1261",0.27,0.33,0.25,0.33,1731800,0.33
"1262",0.31,0.31,0.26,0.28,907400,0.28
"1263",0.27,0.32,0.27,0.31,1239000,0.31
"1264",0.31,0.31,0.28,0.3,492000,0.3
"1265",0.3,0.35,0.29,0.33,2770700,0.33
"1266",0.38,0.38,0.31,0.35,1871100,0.35
"1267",0.35,0.35,0.3,0.32,1155300,0.32
"1268",0.31,0.33,0.29,0.3,921800,0.3
"1269",0.31,0.31,0.29,0.29,490000,0.29
"1270",0.29,0.3,0.28,0.29,280700,0.29
"1271",0.33,0.44,0.3,0.41,7257900,0.41
"1272",0.4,0.44,0.31,0.42,5805600,0.42
"1273",0.37,0.42,0.35,0.38,1815700,0.38
"1274",0.35,0.38,0.33,0.35,1195500,0.35
"1275",0.4,0.47,0.36,0.41,5632300,0.41
"1276",0.42,0.55,0.42,0.45,9225800,0.45
"1277",0.48,0.49,0.39,0.43,3630000,0.43
"1278",0.44,0.44,0.38,0.42,1897500,0.42
"1279",0.42,0.47,0.4,0.47,3501600,0.47
"1280",0.75,0.96,0.68,0.92,35538600,0.92
"1281",0.81,0.82,0.52,0.63,9880100,0.63
"1282",0.56,0.72,0.48,0.59,4826800,0.59
"1283",0.58,0.6,0.51,0.52,1913100,0.52
"1284",0.53,0.69,0.51,0.66,8460000,0.66
"1285",0.65,0.65,0.55,0.57,3269400,0.57
"1286",0.57,0.57,0.52,0.52,1750000,0.52
"1287",0.52,0.55,0.43,0.46,3210100,0.46
"1288",0.51,0.52,0.47,0.5,1542200,0.5
"1289",0.5,0.5,0.45,0.45,1296600,0.45
"1290",0.46,0.47,0.4,0.42,1680800,0.42
"1291",0.45,0.45,0.4,0.43,1069000,0.43
"1292",0.41,0.45,0.39,0.43,1609100,0.43
"1293",0.43,0.49,0.4,0.47,2115100,0.47
"1294",0.48,0.6,0.48,0.5,5577400,0.5
"1295",0.49,0.53,0.43,0.53,3793000,0.53
"1296",0.51,0.56,0.46,0.56,5157300,0.56
"1297",0.62,0.75,0.56,0.63,10761700,0.63
"1298",0.74,0.79,0.55,0.57,7590600,0.57
"1299",1,1.4,0.91,1.14,36834000,1.14
"1300",0.95,0.99,0.75,0.88,9680800,0.88
"1301",0.85,0.85,0.77,0.81,3686400,0.81
"1302",0.92,1.07,0.85,0.9,7063100,0.9
"1303",0.92,0.95,0.81,0.85,3307500,0.85
"1304",0.84,0.84,0.65,0.69,2691500,0.69
"1305",0.7,0.72,0.58,0.58,1901500,0.58
"1306",0.6,0.76,0.58,0.74,4491000,0.74
"1307",0.7,0.7,0.6,0.62,1196300,0.62
"1308",0.6,0.71,0.55,0.56,1469200,0.56
"1309",0.57,0.57,0.51,0.53,646200,0.53
"1310",0.56,0.66,0.55,0.58,1998800,0.58
"1311",0.57,0.57,0.51,0.54,1126900,0.54
"1312",0.55,0.63,0.51,0.62,1715400,0.62
"1313",0.62,0.68,0.57,0.57,1347600,0.57
"1314",0.58,0.75,0.57,0.66,2687300,0.66
"1315",0.72,0.72,0.6,0.64,1126300,0.64
"1316",0.62,0.64,0.6,0.61,729700,0.61
"1317",0.6,0.62,0.58,0.61,732800,0.61
"1318",0.58,0.64,0.58,0.63,762600,0.63
"1319",0.66,0.68,0.62,0.67,1097400,0.67
"1320",0.41,0.55,0.35,0.5,2348900,0.5
"1321",0.49,0.49,0.43,0.45,1141300,0.45
"1322",0.43,0.45,0.4,0.4,383200,0.4
"1323",0.4,0.43,0.4,0.41,503300,0.41
"1324",0.38,0.42,0.36,0.39,648800,0.39
"1325",0.41,0.45,0.39,0.42,2479900,0.42
"1326",0.42,0.45,0.39,0.41,1119100,0.41
"1327",0.4,0.43,0.39,0.41,659600,0.41
"1328",0.41,0.42,0.39,0.41,382400,0.41
"1329",0.41,0.48,0.4,0.45,1880300,0.45
"1330",0.79,0.8,0.5,0.56,14220900,0.56
"1331",0.52,0.54,0.45,0.49,1735900,0.49
"1332",0.48,0.51,0.47,0.49,698200,0.49
"1333",0.49,0.49,0.46,0.48,702200,0.48
"1334",0.47,0.48,0.43,0.44,881100,0.44
